ID;DatenTypID;DatumZeitID;DatumID;MonatID;DatumTextkurz;DatumKurz;WochentagID;StundenID;Preis;PreisBrutto;PreisMin;PreisMax;PreisMean;PreisMinDauer;PreisMinWartezeit;PreisMinBrutto;PreisMaxBrutto;PreisMeanBrutto;SzenarioTag;SzenarioWoche
360519;0;2023072613;20230726;7;Jul 26;726;3;13;0,07;0,29;0;0;0;0;0;0;0;0;;
360520;0;2023072614;20230726;7;Jul 26;726;3;14;0,08;0,31;0;0;0;0;0;0;0;0;;
360521;0;2023072615;20230726;7;Jul 26;726;3;15;0,09;0,31;0;0;0;0;0;0;0;0;;
360522;0;2023072616;20230726;7;Jul 26;726;3;16;0,1;0,33;0;0;0;0;0;0;0;0;;
360523;0;2023072617;20230726;7;Jul 26;726;3;17;0,12;0,35;0;0;0;0;0;0;0;0;;
360524;0;2023072618;20230726;7;Jul 26;726;3;18;0,12;0,35;0;0;0;0;0;0;0;0;;
360525;0;2023072619;20230726;7;Jul 26;726;3;19;0,12;0,35;0;0;0;0;0;0;0;0;;
360526;0;2023072620;20230726;7;Jul 26;726;3;20;0,11;0,34;0;0;0;0;0;0;0;0;;
360527;0;2023072621;20230726;7;Jul 26;726;3;21;0,1;0,32;0;0;0;0;0;0;0;0;;
360528;0;2023072622;20230726;7;Jul 26;726;3;22;0,1;0,32;0;0;0;0;0;0;0;0;;
360529;0;2023072623;20230726;7;Jul 26;726;3;23;0,08;0,31;0;0;0;0;0;0;0;0;;
360530;0;2023072700;20230727;7;Jul 27;727;4;0;0,08;0,3;0;0;0;0;0;0;0;0;;
360531;0;2023072701;20230727;7;Jul 27;727;4;1;0,07;0,3;0;0;0;0;0;0;0;0;;
360532;0;2023072702;20230727;7;Jul 27;727;4;2;0,07;0,3;0;0;0;0;0;0;0;0;;
360533;0;2023072703;20230727;7;Jul 27;727;4;3;0,08;0,31;0;0;0;0;0;0;0;0;;
360534;0;2023072704;20230727;7;Jul 27;727;4;4;0,1;0,32;0;0;0;0;0;0;0;0;;
360535;0;2023072705;20230727;7;Jul 27;727;4;5;0,1;0,33;0;0;0;0;0;0;0;0;;
360536;0;2023072706;20230727;7;Jul 27;727;4;6;0,1;0,33;0;0;0;0;0;0;0;0;;
360537;0;2023072707;20230727;7;Jul 27;727;4;7;0,1;0,32;0;0;0;0;0;0;0;0;;
360538;0;2023072708;20230727;7;Jul 27;727;4;8;0,1;0,32;0;0;0;0;0;0;0;0;;
360539;0;2023072709;20230727;7;Jul 27;727;4;9;0,09;0,32;0;0;0;0;0;0;0;0;;
360540;0;2023072710;20230727;7;Jul 27;727;4;10;0,09;0,31;0;0;0;0;0;0;0;0;;
360541;0;2023072711;20230727;7;Jul 27;727;4;11;0,08;0,31;0;0;0;0;0;0;0;0;;
360542;0;2023072712;20230727;7;Jul 27;727;4;12;0,08;0,3;0;0;0;0;0;0;0;0;;
360543;0;2023072713;20230727;7;Jul 27;727;4;13;0,08;0,31;0;0;0;0;0;0;0;0;;
360544;0;2023072714;20230727;7;Jul 27;727;4;14;0,09;0,32;0;0;0;0;0;0;0;0;;
360545;0;2023072715;20230727;7;Jul 27;727;4;15;0,11;0,34;0;0;0;0;0;0;0;0;;
360546;0;2023072716;20230727;7;Jul 27;727;4;16;0,11;0,34;0;0;0;0;0;0;0;0;;
360547;0;2023072717;20230727;7;Jul 27;727;4;17;0,12;0,35;0;0;0;0;0;0;0;0;;
360548;0;2023072718;20230727;7;Jul 27;727;4;18;0,11;0,34;0;0;0;0;0;0;0;0;;
360549;0;2023072719;20230727;7;Jul 27;727;4;19;0,11;0,34;0;0;0;0;0;0;0;0;;
360550;0;2023072720;20230727;7;Jul 27;727;4;20;0,11;0,34;0;0;0;0;0;0;0;0;;
360551;0;2023072721;20230727;7;Jul 27;727;4;21;0,1;0,32;0;0;0;0;0;0;0;0;;
360552;0;2023072722;20230727;7;Jul 27;727;4;22;0,09;0,31;0;0;0;0;0;0;0;0;;
360553;0;2023072723;20230727;7;Jul 27;727;4;23;0,08;0,3;0;0;0;0;0;0;0;0;;
360554;0;2023072800;20230728;7;Jul 28;728;5;0;0,08;0,3;0;0;0;0;0;0;0;0;;
360555;0;2023072801;20230728;7;Jul 28;728;5;1;0,08;0,3;0;0;0;0;0;0;0;0;;
360556;0;2023072802;20230728;7;Jul 28;728;5;2;0,08;0,31;0;0;0;0;0;0;0;0;;
360557;0;2023072803;20230728;7;Jul 28;728;5;3;0,09;0,31;0;0;0;0;0;0;0;0;;
360558;0;2023072804;20230728;7;Jul 28;728;5;4;0,1;0,33;0;0;0;0;0;0;0;0;;
360559;0;2023072805;20230728;7;Jul 28;728;5;5;0,11;0,34;0;0;0;0;0;0;0;0;;
360560;0;2023072806;20230728;7;Jul 28;728;5;6;0,11;0,34;0;0;0;0;0;0;0;0;;
360561;0;2023072807;20230728;7;Jul 28;728;5;7;0,11;0,34;0;0;0;0;0;0;0;0;;
360562;0;2023072808;20230728;7;Jul 28;728;5;8;0,1;0,32;0;0;0;0;0;0;0;0;;
360563;0;2023072809;20230728;7;Jul 28;728;5;9;0,09;0,32;0;0;0;0;0;0;0;0;;
360564;0;2023072810;20230728;7;Jul 28;728;5;10;0,09;0,31;0;0;0;0;0;0;0;0;;
360565;0;2023072811;20230728;7;Jul 28;728;5;11;0,08;0,31;0;0;0;0;0;0;0;0;;
360566;0;2023072812;20230728;7;Jul 28;728;5;12;0,08;0,3;0;0;0;0;0;0;0;0;;
360567;0;2023072813;20230728;7;Jul 28;728;5;13;0,08;0,3;0;0;0;0;0;0;0;0;;
360568;0;2023072814;20230728;7;Jul 28;728;5;14;0,08;0,31;0;0;0;0;0;0;0;0;;
360569;0;2023072815;20230728;7;Jul 28;728;5;15;0,09;0,32;0;0;0;0;0;0;0;0;;
360570;0;2023072816;20230728;7;Jul 28;728;5;16;0,1;0,33;0;0;0;0;0;0;0;0;;
360571;0;2023072817;20230728;7;Jul 28;728;5;17;0,12;0,35;0;0;0;0;0;0;0;0;;
360572;0;2023072818;20230728;7;Jul 28;728;5;18;0,13;0,36;0;0;0;0;0;0;0;0;;
360573;0;2023072819;20230728;7;Jul 28;728;5;19;0,12;0,35;0;0;0;0;0;0;0;0;;
360574;0;2023072820;20230728;7;Jul 28;728;5;20;0,11;0,34;0;0;0;0;0;0;0;0;;
360575;0;2023072821;20230728;7;Jul 28;728;5;21;0,1;0,33;0;0;0;0;0;0;0;0;;
360576;0;2023072822;20230728;7;Jul 28;728;5;22;0,1;0,33;0;0;0;0;0;0;0;0;;
360577;0;2023072823;20230728;7;Jul 28;728;5;23;0,09;0,32;0;0;0;0;0;0;0;0;;
360578;0;2023072900;20230729;7;Jul 29;729;6;0;0,09;0,32;0;0;0;0;0;0;0;0;;
360579;0;2023072901;20230729;7;Jul 29;729;6;1;0,09;0,31;0;0;0;0;0;0;0;0;;
360580;0;2023072902;20230729;7;Jul 29;729;6;2;0,09;0,31;0;0;0;0;0;0;0;0;;
360581;0;2023072903;20230729;7;Jul 29;729;6;3;0,09;0,31;0;0;0;0;0;0;0;0;;
360582;0;2023072904;20230729;7;Jul 29;729;6;4;0,09;0,31;0;0;0;0;0;0;0;0;;
360583;0;2023072905;20230729;7;Jul 29;729;6;5;0,09;0,31;0;0;0;0;0;0;0;0;;
360584;0;2023072906;20230729;7;Jul 29;729;6;6;0,09;0,31;0;0;0;0;0;0;0;0;;
360585;0;2023072907;20230729;7;Jul 29;729;6;7;0,08;0,31;0;0;0;0;0;0;0;0;;
360586;0;2023072908;20230729;7;Jul 29;729;6;8;0,08;0,3;0;0;0;0;0;0;0;0;;
360587;0;2023072909;20230729;7;Jul 29;729;6;9;0,06;0,29;0;0;0;0;0;0;0;0;;
360588;0;2023072910;20230729;7;Jul 29;729;6;10;0,06;0,28;0;0;0;0;0;0;0;0;;
360589;0;2023072911;20230729;7;Jul 29;729;6;11;0,04;0,24;0;0;0;0;0;0;0;0;;
360590;0;2023072912;20230729;7;Jul 29;729;6;12;0,02;0,22;0;0;0;0;0;0;0;0;;
360591;0;2023072913;20230729;7;Jul 29;729;6;13;0,02;0,22;0;0;0;0;0;0;0;0;;
360592;0;2023072914;20230729;7;Jul 29;729;6;14;0,05;0,25;0;0;0;0;0;0;0;0;;
360593;0;2023072915;20230729;7;Jul 29;729;6;15;0,06;0,28;0;0;0;0;0;0;0;0;;
360594;0;2023072916;20230729;7;Jul 29;729;6;16;0,08;0,3;0;0;0;0;0;0;0;0;;
360595;0;2023072917;20230729;7;Jul 29;729;6;17;0,09;0,32;0;0;0;0;0;0;0;0;;
360596;0;2023072918;20230729;7;Jul 29;729;6;18;0,1;0,32;0;0;0;0;0;0;0;0;;
360597;0;2023072919;20230729;7;Jul 29;729;6;19;0,1;0,33;0;0;0;0;0;0;0;0;;
360598;0;2023072920;20230729;7;Jul 29;729;6;20;0,1;0,32;0;0;0;0;0;0;0;0;;
360599;0;2023072921;20230729;7;Jul 29;729;6;21;0,09;0,32;0;0;0;0;0;0;0;0;;
360600;0;2023072922;20230729;7;Jul 29;729;6;22;0,08;0,31;0;0;0;0;0;0;0;0;;
360601;0;2023072923;20230729;7;Jul 29;729;6;23;0,07;0,3;0;0;0;0;0;0;0;0;;
360602;0;2023073000;20230730;7;Jul 30;730;7;0;0,07;0,29;0;0;0;0;0;0;0;0;;
360603;0;2023073001;20230730;7;Jul 30;730;7;1;0,06;0,28;0;0;0;0;0;0;0;0;;
360604;0;2023073002;20230730;7;Jul 30;730;7;2;0,05;0,28;0;0;0;0;0;0;0;0;;
360605;0;2023073003;20230730;7;Jul 30;730;7;3;0,05;0,28;0;0;0;0;0;0;0;0;;
360606;0;2023073004;20230730;7;Jul 30;730;7;4;0,05;0,25;0;0;0;0;0;0;0;0;;
360607;0;2023073005;20230730;7;Jul 30;730;7;5;0,04;0,24;0;0;0;0;0;0;0;0;;
360608;0;2023073006;20230730;7;Jul 30;730;7;6;0,03;0,23;0;0;0;0;0;0;0;0;;
360609;0;2023073007;20230730;7;Jul 30;730;7;7;0,01;0,21;0;0;0;0;0;0;0;0;;
360610;0;2023073008;20230730;7;Jul 30;730;7;8;0;0,2;0;0;0;0;0;0;0;0;;
360611;0;2023073009;20230730;7;Jul 30;730;7;9;0;0,2;0;0;0;0;0;0;0;0;;
360612;0;2023073010;20230730;7;Jul 30;730;7;10;-0,02;0,18;0;0;0;0;0;0;0;0;;
360613;0;2023073011;20230730;7;Jul 30;730;7;11;-0,04;0,16;0;0;0;0;0;0;0;0;;
360614;0;2023073012;20230730;7;Jul 30;730;7;12;-0,05;0,15;0;0;0;0;0;0;0;0;;
360615;0;2023073013;20230730;7;Jul 30;730;7;13;-0,04;0,16;0;0;0;0;0;0;0;0;;
360616;0;2023073014;20230730;7;Jul 30;730;7;14;-0,02;0,18;0;0;0;0;0;0;0;0;;
360617;0;2023073015;20230730;7;Jul 30;730;7;15;0;0,2;0;0;0;0;0;0;0;0;;
360618;0;2023073016;20230730;7;Jul 30;730;7;16;0,02;0,22;0;0;0;0;0;0;0;0;;
360619;0;2023073017;20230730;7;Jul 30;730;7;17;0,07;0,3;0;0;0;0;0;0;0;0;;
360620;0;2023073018;20230730;7;Jul 30;730;7;18;0,08;0,31;0;0;0;0;0;0;0;0;;
360621;0;2023073019;20230730;7;Jul 30;730;7;19;0,09;0,31;0;0;0;0;0;0;0;0;;
360622;0;2023073020;20230730;7;Jul 30;730;7;20;0,09;0,31;0;0;0;0;0;0;0;0;;
360623;0;2023073021;20230730;7;Jul 30;730;7;21;0,07;0,3;0;0;0;0;0;0;0;0;;
360624;0;2023073022;20230730;7;Jul 30;730;7;22;0,06;0,29;0;0;0;0;0;0;0;0;;
360625;0;2023073023;20230730;7;Jul 30;730;7;23;0,05;0,28;0;0;0;0;0;0;0;0;;
360626;0;2023073100;20230731;7;Jul 31;731;1;0;0,04;0,24;0;0;0;0;0;0;0;0;;
360627;0;2023073101;20230731;7;Jul 31;731;1;1;0,03;0,23;0;0;0;0;0;0;0;0;;
360628;0;2023073102;20230731;7;Jul 31;731;1;2;0,03;0,23;0;0;0;0;0;0;0;0;;
360629;0;2023073103;20230731;7;Jul 31;731;1;3;0,05;0,28;0;0;0;0;0;0;0;0;;
360630;0;2023073104;20230731;7;Jul 31;731;1;4;0,08;0,3;0;0;0;0;0;0;0;0;;
360631;0;2023073105;20230731;7;Jul 31;731;1;5;0,09;0,31;0;0;0;0;0;0;0;0;;
360632;0;2023073106;20230731;7;Jul 31;731;1;6;0,09;0,31;0;0;0;0;0;0;0;0;;
360633;0;2023073107;20230731;7;Jul 31;731;1;7;0,09;0,31;0;0;0;0;0;0;0;0;;
360634;0;2023073108;20230731;7;Jul 31;731;1;8;0,07;0,3;0;0;0;0;0;0;0;0;;
360635;0;2023073109;20230731;7;Jul 31;731;1;9;0,07;0,29;0;0;0;0;0;0;0;0;;
360636;0;2023073110;20230731;7;Jul 31;731;1;10;0,07;0,29;0;0;0;0;0;0;0;0;;
360637;0;2023073111;20230731;7;Jul 31;731;1;11;0,06;0,28;0;0;0;0;0;0;0;0;;
360638;0;2023073112;20230731;7;Jul 31;731;1;12;0,06;0,28;0;0;0;0;0;0;0;0;;
360639;0;2023073113;20230731;7;Jul 31;731;1;13;0,06;0,28;0;0;0;0;0;0;0;0;;
360640;0;2023073114;20230731;7;Jul 31;731;1;14;0,07;0,29;0;0;0;0;0;0;0;0;;
360641;0;2023073115;20230731;7;Jul 31;731;1;15;0,08;0,3;0;0;0;0;0;0;0;0;;
360642;0;2023073116;20230731;7;Jul 31;731;1;16;0,09;0,31;0;0;0;0;0;0;0;0;;
360643;0;2023073117;20230731;7;Jul 31;731;1;17;0,1;0,32;0;0;0;0;0;0;0;0;;
360644;0;2023073118;20230731;7;Jul 31;731;1;18;0,1;0,33;0;0;0;0;0;0;0;0;;
360645;0;2023073119;20230731;7;Jul 31;731;1;19;0,1;0,32;0;0;0;0;0;0;0;0;;
360646;0;2023073120;20230731;7;Jul 31;731;1;20;0,1;0,32;0;0;0;0;0;0;0;0;;
360647;0;2023073121;20230731;7;Jul 31;731;1;21;0,09;0,31;0;0;0;0;0;0;0;0;;
360648;0;2023073122;20230731;7;Jul 31;731;1;22;0,07;0,29;0;0;0;0;0;0;0;0;;
360649;0;2023073123;20230731;7;Jul 31;731;1;23;0,06;0,28;0;0;0;0;0;0;0;0;;
360650;0;2023080100;20230801;8;08. Jan;801;2;0;0,06;0,28;0;0;0;0;0;0;0;0;;
360651;0;2023080101;20230801;8;08. Jan;801;2;1;0,06;0,28;0;0;0;0;0;0;0;0;;
360652;0;2023080102;20230801;8;08. Jan;801;2;2;0,06;0,28;0;0;0;0;0;0;0;0;;
360653;0;2023080103;20230801;8;08. Jan;801;2;3;0,06;0,29;0;0;0;0;0;0;0;0;;
360654;0;2023080104;20230801;8;08. Jan;801;2;4;0,09;0,32;0;0;0;0;0;0;0;0;;
360655;0;2023080105;20230801;8;08. Jan;801;2;5;0,09;0,32;0;0;0;0;0;0;0;0;;
360656;0;2023080106;20230801;8;08. Jan;801;2;6;0,1;0,32;0;0;0;0;0;0;0;0;;
360657;0;2023080107;20230801;8;08. Jan;801;2;7;0,09;0,32;0;0;0;0;0;0;0;0;;
360658;0;2023080108;20230801;8;08. Jan;801;2;8;0,09;0,32;0;0;0;0;0;0;0;0;;
360659;0;2023080109;20230801;8;08. Jan;801;2;9;0,09;0,31;0;0;0;0;0;0;0;0;;
360660;0;2023080110;20230801;8;08. Jan;801;2;10;0,08;0,3;0;0;0;0;0;0;0;0;;
360661;0;2023080111;20230801;8;08. Jan;801;2;11;0,07;0,29;0;0;0;0;0;0;0;0;;
360662;0;2023080112;20230801;8;08. Jan;801;2;12;0,06;0,29;0;0;0;0;0;0;0;0;;
360663;0;2023080113;20230801;8;08. Jan;801;2;13;0,06;0,28;0;0;0;0;0;0;0;0;;
360664;0;2023080114;20230801;8;08. Jan;801;2;14;0,06;0,28;0;0;0;0;0;0;0;0;;
360665;0;2023080115;20230801;8;08. Jan;801;2;15;0,07;0,29;0;0;0;0;0;0;0;0;;
360666;0;2023080116;20230801;8;08. Jan;801;2;16;0,08;0,31;0;0;0;0;0;0;0;0;;
360667;0;2023080117;20230801;8;08. Jan;801;2;17;0,1;0,32;0;0;0;0;0;0;0;0;;
360668;0;2023080118;20230801;8;08. Jan;801;2;18;0,11;0,34;0;0;0;0;0;0;0;0;;
360669;0;2023080119;20230801;8;08. Jan;801;2;19;0,11;0,34;0;0;0;0;0;0;0;0;;
360670;0;2023080120;20230801;8;08. Jan;801;2;20;0,1;0,33;0;0;0;0;0;0;0;0;;
360671;0;2023080121;20230801;8;08. Jan;801;2;21;0,09;0,32;0;0;0;0;0;0;0;0;;
360672;0;2023080122;20230801;8;08. Jan;801;2;22;0,09;0,31;0;0;0;0;0;0;0;0;;
360673;0;2023080123;20230801;8;08. Jan;801;2;23;0,08;0,3;0;0;0;0;0;0;0;0;;
360674;0;2023080200;20230802;8;08. Feb;802;3;0;0,07;0,29;0;0;0;0;0;0;0;0;;
360675;0;2023080201;20230802;8;08. Feb;802;3;1;0,07;0,29;0;0;0;0;0;0;0;0;;
360676;0;2023080202;20230802;8;08. Feb;802;3;2;0,07;0,3;0;0;0;0;0;0;0;0;;
360677;0;2023080203;20230802;8;08. Feb;802;3;3;0,09;0,31;0;0;0;0;0;0;0;0;;
360678;0;2023080204;20230802;8;08. Feb;802;3;4;0,1;0,33;0;0;0;0;0;0;0;0;;
360679;0;2023080205;20230802;8;08. Feb;802;3;5;0,11;0,34;0;0;0;0;0;0;0;0;;
360680;0;2023080206;20230802;8;08. Feb;802;3;6;0,1;0,32;0;0;0;0;0;0;0;0;;
360681;0;2023080207;20230802;8;08. Feb;802;3;7;0,09;0,31;0;0;0;0;0;0;0;0;;
360682;0;2023080208;20230802;8;08. Feb;802;3;8;0,08;0,3;0;0;0;0;0;0;0;0;;
360683;0;2023080209;20230802;8;08. Feb;802;3;9;0,06;0,29;0;0;0;0;0;0;0;0;;
360684;0;2023080210;20230802;8;08. Feb;802;3;10;0,05;0,28;0;0;0;0;0;0;0;0;;
360685;0;2023080211;20230802;8;08. Feb;802;3;11;0,03;0,23;0;0;0;0;0;0;0;0;;
360686;0;2023080212;20230802;8;08. Feb;802;3;12;0,02;0,22;0;0;0;0;0;0;0;0;;
360687;0;2023080213;20230802;8;08. Feb;802;3;13;0,02;0,22;0;0;0;0;0;0;0;0;;
360688;0;2023080214;20230802;8;08. Feb;802;3;14;0,03;0,23;0;0;0;0;0;0;0;0;;
360689;0;2023080215;20230802;8;08. Feb;802;3;15;0,05;0,28;0;0;0;0;0;0;0;0;;
360690;0;2023080216;20230802;8;08. Feb;802;3;16;0,07;0,29;0;0;0;0;0;0;0;0;;
360691;0;2023080217;20230802;8;08. Feb;802;3;17;0,08;0,31;0;0;0;0;0;0;0;0;;
360692;0;2023080218;20230802;8;08. Feb;802;3;18;0,08;0,31;0;0;0;0;0;0;0;0;;
360693;0;2023080219;20230802;8;08. Feb;802;3;19;0,08;0,3;0;0;0;0;0;0;0;0;;
360694;0;2023080220;20230802;8;08. Feb;802;3;20;0,07;0,29;0;0;0;0;0;0;0;0;;
360695;0;2023080221;20230802;8;08. Feb;802;3;21;0,04;0,24;0;0;0;0;0;0;0;0;;
360696;0;2023080222;20230802;8;08. Feb;802;3;22;0,02;0,22;0;0;0;0;0;0;0;0;;
360697;0;2023080223;20230802;8;08. Feb;802;3;23;0,01;0,21;0;0;0;0;0;0;0;0;;
360698;0;2023080300;20230803;8;08. Mrz;803;4;0;0;0,2;0;0;0;0;0;0;0;0;;
360699;0;2023080301;20230803;8;08. Mrz;803;4;1;0,01;0,21;0;0;0;0;0;0;0;0;;
360700;0;2023080302;20230803;8;08. Mrz;803;4;2;0,01;0,21;0;0;0;0;0;0;0;0;;
360701;0;2023080303;20230803;8;08. Mrz;803;4;3;0,02;0,22;0;0;0;0;0;0;0;0;;
360702;0;2023080304;20230803;8;08. Mrz;803;4;4;0,05;0,25;0;0;0;0;0;0;0;0;;
360703;0;2023080305;20230803;8;08. Mrz;803;4;5;0,06;0,29;0;0;0;0;0;0;0;0;;
360704;0;2023080306;20230803;8;08. Mrz;803;4;6;0,07;0,3;0;0;0;0;0;0;0;0;;
360705;0;2023080307;20230803;8;08. Mrz;803;4;7;0,06;0,28;0;0;0;0;0;0;0;0;;
360706;0;2023080308;20230803;8;08. Mrz;803;4;8;0,05;0,25;0;0;0;0;0;0;0;0;;
360707;0;2023080309;20230803;8;08. Mrz;803;4;9;0,03;0,23;0;0;0;0;0;0;0;0;;
360708;0;2023080310;20230803;8;08. Mrz;803;4;10;0,03;0,23;0;0;0;0;0;0;0;0;;
360709;0;2023080311;20230803;8;08. Mrz;803;4;11;0,02;0,22;0;0;0;0;0;0;0;0;;
360710;0;2023080312;20230803;8;08. Mrz;803;4;12;0,02;0,22;0;0;0;0;0;0;0;0;;
360711;0;2023080313;20230803;8;08. Mrz;803;4;13;0,02;0,22;0;0;0;0;0;0;0;0;;
360712;0;2023080314;20230803;8;08. Mrz;803;4;14;0,02;0,22;0;0;0;0;0;0;0;0;;
360713;0;2023080315;20230803;8;08. Mrz;803;4;15;0,05;0,25;0;0;0;0;0;0;0;0;;
360714;0;2023080316;20230803;8;08. Mrz;803;4;16;0,08;0,3;0;0;0;0;0;0;0;0;;
360715;0;2023080317;20230803;8;08. Mrz;803;4;17;0,1;0,32;0;0;0;0;0;0;0;0;;
360716;0;2023080318;20230803;8;08. Mrz;803;4;18;0,1;0,32;0;0;0;0;0;0;0;0;;
360717;0;2023080319;20230803;8;08. Mrz;803;4;19;0,1;0,32;0;0;0;0;0;0;0;0;;
360718;0;2023080320;20230803;8;08. Mrz;803;4;20;0,09;0,32;0;0;0;0;0;0;0;0;;
360719;0;2023080321;20230803;8;08. Mrz;803;4;21;0,09;0,31;0;0;0;0;0;0;0;0;;
360720;0;2023080322;20230803;8;08. Mrz;803;4;22;0,09;0,32;0;0;0;0;0;0;0;0;;
360721;0;2023080323;20230803;8;08. Mrz;803;4;23;0,08;0,31;0;0;0;0;0;0;0;0;;
360722;0;2023080400;20230804;8;08. Apr;804;5;0;0,08;0,31;0;0;0;0;0;0;0;0;;
360723;0;2023080401;20230804;8;08. Apr;804;5;1;0,08;0,3;0;0;0;0;0;0;0;0;;
360724;0;2023080402;20230804;8;08. Apr;804;5;2;0,08;0,31;0;0;0;0;0;0;0;0;;
360725;0;2023080403;20230804;8;08. Apr;804;5;3;0,09;0,31;0;0;0;0;0;0;0;0;;
360726;0;2023080404;20230804;8;08. Apr;804;5;4;0,11;0,34;0;0;0;0;0;0;0;0;;
360727;0;2023080405;20230804;8;08. Apr;804;5;5;0,12;0,35;0;0;0;0;0;0;0;0;;
360728;0;2023080406;20230804;8;08. Apr;804;5;6;0,12;0,35;0;0;0;0;0;0;0;0;;
360729;0;2023080407;20230804;8;08. Apr;804;5;7;0,11;0,34;0;0;0;0;0;0;0;0;;
360730;0;2023080408;20230804;8;08. Apr;804;5;8;0,1;0,32;0;0;0;0;0;0;0;0;;
360731;0;2023080409;20230804;8;08. Apr;804;5;9;0,09;0,32;0;0;0;0;0;0;0;0;;
360732;0;2023080410;20230804;8;08. Apr;804;5;10;0,09;0,31;0;0;0;0;0;0;0;0;;
360733;0;2023080411;20230804;8;08. Apr;804;5;11;0,08;0,31;0;0;0;0;0;0;0;0;;
360734;0;2023080412;20230804;8;08. Apr;804;5;12;0,08;0,3;0;0;0;0;0;0;0;0;;
360735;0;2023080413;20230804;8;08. Apr;804;5;13;0,08;0,3;0;0;0;0;0;0;0;0;;
360736;0;2023080414;20230804;8;08. Apr;804;5;14;0,08;0,31;0;0;0;0;0;0;0;0;;
360737;0;2023080415;20230804;8;08. Apr;804;5;15;0,1;0,32;0;0;0;0;0;0;0;0;;
360738;0;2023080416;20230804;8;08. Apr;804;5;16;0,1;0,33;0;0;0;0;0;0;0;0;;
360739;0;2023080417;20230804;8;08. Apr;804;5;17;0,13;0,36;0;0;0;0;0;0;0;0;;
360740;0;2023080418;20230804;8;08. Apr;804;5;18;0,14;0,37;0;0;0;0;0;0;0;0;;
360741;0;2023080419;20230804;8;08. Apr;804;5;19;0,13;0,36;0;0;0;0;0;0;0;0;;
360742;0;2023080420;20230804;8;08. Apr;804;5;20;0,11;0,34;0;0;0;0;0;0;0;0;;
360743;0;2023080421;20230804;8;08. Apr;804;5;21;0,1;0,32;0;0;0;0;0;0;0;0;;
360744;0;2023080422;20230804;8;08. Apr;804;5;22;0,1;0,33;0;0;0;0;0;0;0;0;;
360745;0;2023080423;20230804;8;08. Apr;804;5;23;0,09;0,32;0;0;0;0;0;0;0;0;;
360746;0;2023080500;20230805;8;08. Mai;805;6;0;0,09;0,32;0;0;0;0;0;0;0;0;;
360747;0;2023080501;20230805;8;08. Mai;805;6;1;0,09;0,32;0;0;0;0;0;0;0;0;;
360748;0;2023080502;20230805;8;08. Mai;805;6;2;0,09;0,32;0;0;0;0;0;0;0;0;;
360749;0;2023080503;20230805;8;08. Mai;805;6;3;0,09;0,32;0;0;0;0;0;0;0;0;;
360750;0;2023080504;20230805;8;08. Mai;805;6;4;0,09;0,32;0;0;0;0;0;0;0;0;;
360751;0;2023080505;20230805;8;08. Mai;805;6;5;0,09;0,32;0;0;0;0;0;0;0;0;;
360752;0;2023080506;20230805;8;08. Mai;805;6;6;0,09;0,32;0;0;0;0;0;0;0;0;;
360753;0;2023080507;20230805;8;08. Mai;805;6;7;0,09;0,31;0;0;0;0;0;0;0;0;;
360754;0;2023080508;20230805;8;08. Mai;805;6;8;0,08;0,31;0;0;0;0;0;0;0;0;;
360755;0;2023080509;20230805;8;08. Mai;805;6;9;0,08;0,3;0;0;0;0;0;0;0;0;;
360756;0;2023080510;20230805;8;08. Mai;805;6;10;0,07;0,29;0;0;0;0;0;0;0;0;;
360757;0;2023080511;20230805;8;08. Mai;805;6;11;0,06;0,28;0;0;0;0;0;0;0;0;;
360758;0;2023080512;20230805;8;08. Mai;805;6;12;0,06;0,28;0;0;0;0;0;0;0;0;;
360759;0;2023080513;20230805;8;08. Mai;805;6;13;0,07;0,29;0;0;0;0;0;0;0;0;;
360760;0;2023080514;20230805;8;08. Mai;805;6;14;0,08;0,3;0;0;0;0;0;0;0;0;;
360761;0;2023080515;20230805;8;08. Mai;805;6;15;0,1;0,32;0;0;0;0;0;0;0;0;;
360762;0;2023080516;20230805;8;08. Mai;805;6;16;0,11;0,34;0;0;0;0;0;0;0;0;;
360763;0;2023080517;20230805;8;08. Mai;805;6;17;0,12;0,35;0;0;0;0;0;0;0;0;;
360764;0;2023080518;20230805;8;08. Mai;805;6;18;0,13;0,36;0;0;0;0;0;0;0;0;;
360765;0;2023080519;20230805;8;08. Mai;805;6;19;0,11;0,34;0;0;0;0;0;0;0;0;;
360766;0;2023080520;20230805;8;08. Mai;805;6;20;0,1;0,32;0;0;0;0;0;0;0;0;;
360767;0;2023080521;20230805;8;08. Mai;805;6;21;0,09;0,31;0;0;0;0;0;0;0;0;;
360768;0;2023080522;20230805;8;08. Mai;805;6;22;0,09;0,31;0;0;0;0;0;0;0;0;;
360769;0;2023080523;20230805;8;08. Mai;805;6;23;0,09;0,31;0;0;0;0;0;0;0;0;;
360770;0;2023080600;20230806;8;08. Jun;806;7;0;0,08;0,3;0;0;0;0;0;0;0;0;;
360771;0;2023080601;20230806;8;08. Jun;806;7;1;0,08;0,3;0;0;0;0;0;0;0;0;;
360772;0;2023080602;20230806;8;08. Jun;806;7;2;0,08;0,3;0;0;0;0;0;0;0;0;;
360773;0;2023080603;20230806;8;08. Jun;806;7;3;0,08;0,31;0;0;0;0;0;0;0;0;;
360774;0;2023080604;20230806;8;08. Jun;806;7;4;0,08;0,3;0;0;0;0;0;0;0;0;;
