id;name;geoid;geoname;value;datetime
600;Marginal price Day Ahead market Spain;3;Spain;16.57;2025-12-06T03:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;14;2025-12-06T04:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;10.94;2025-12-06T05:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;16.68;2025-12-06T06:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;18.36;2025-12-06T07:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;19.95;2025-12-06T08:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;35.01;2025-12-06T09:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;32;2025-12-06T10:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;20;2025-12-06T11:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;19.55;2025-12-06T12:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;16.64;2025-12-06T13:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;13.96;2025-12-06T14:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;13.95;2025-12-06T15:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;20.77;2025-12-06T16:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;45.95;2025-12-06T17:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;54.7;2025-12-06T18:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;62.37;2025-12-06T19:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;68.63;2025-12-06T20:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;71.24;2025-12-06T21:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;74.64;2025-12-06T22:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;55.16;2025-12-06T23:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;40;2025-12-07T00:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;27;2025-12-07T01:00:00+01:00
